session_id,customer_id,station_id,session_start_time,kwh_charged,cost_per_kwh,total_cost
S78627,C5509,164,2024-10-12 17:38:00,15.795592,13.5,213.240492
S78628,C5509,9,2024-10-29 18:08:00,18.080321,13.5,244.084334
S78629,C5509,93,2024-10-09 17:31:00,19.989271,22.5,449.758597
S78630,C5509,21,2024-08-26 10:32:00,13.887211,22.5,312.462247
S78631,C5509,109,2024-10-05 03:49:00,12.582321,13.5,169.861334
S78632,C5510,71,2024-09-08 18:51:00,13.199431,13.5,178.192318
S78633,C5510,56,2024-09-28 03:48:00,15.68,18.0,282.24
S78634,C5510,196,2024-09-02 18:52:00,15.68,13.5,211.68
S78635,C5510,63,2024-08-18 00:01:00,15.68,13.5,211.68
S78636,C5510,144,2024-11-03 01:33:00,15.68,18.0,282.24
S78637,C5510,75,2024-11-06 03:13:00,15.68,13.5,211.68
S78638,C5510,24,2024-10-02 19:01:00,15.68,13.5,211.68
S78639,C5510,142,2024-10-25 02:28:00,15.68,13.5,211.68
S78640,C5510,18,2024-08-22 08:53:00,15.68,18.0,282.24
S78641,C5510,68,2024-10-12 19:46:00,15.68,18.0,282.24
S78642,C5510,115,2024-11-01 07:18:00,15.68,13.5,211.68
S78643,C5510,92,2024-08-27 04:42:00,13.57089,18.0,244.27602
S78644,C5510,25,2024-09-05 20:03:00,15.68,13.5,211.68
S78645,C5510,56,2024-09-06 20:02:00,15.68,18.0,282.24
S78646,C5511,142,2024-09-15 13:50:00,23.52,13.5,317.52
S78647,C5511,115,2024-10-03 13:32:00,17.002929,13.5,229.539542
S78648,C5511,164,2024-09-16 08:43:00,17.013149,13.5,229.677511
S78649,C5511,29,2024-10-25 15:00:00,12.673419,18.0,228.121542
S78650,C5511,29,2024-10-22 17:02:00,21.352613,18.0,384.347034
S78651,C5511,25,2024-09-20 02:20:00,12.537086,13.5,169.250661
S78652,C5511,87,2024-09-17 11:43:00,18.780649,13.5,253.538761
S78653,C5511,109,2024-11-02 12:53:00,22.259654,13.5,300.505329
S78654,C5511,92,2024-10-25 12:21:00,17.05165,18.0,306.9297
S78655,C5511,180,2024-10-29 09:43:00,17.479849,18.0,314.637282
S78656,C5511,36,2024-09-11 14:51:00,23.52,18.0,423.36
S78657,C5511,118,2024-08-11 13:58:00,8.270757,13.5,111.65522
S78658,C5511,167,2024-09-27 15:54:00,17.264564,13.5,233.071614
S78659,C5511,93,2024-09-17 16:00:00,13.652863,22.5,307.189417
S78660,C5511,7,2024-09-14 08:39:00,20.123476,18.0,362.222568
S78661,C5511,144,2024-09-11 17:52:00,23.04267,18.0,414.76806
S78662,C5511,58,2024-08-26 04:41:00,13.42982,13.5,181.30257
S78663,C5512,115,2024-08-21 17:38:00,25.48,13.5,343.98
S78664,C5512,60,2024-10-29 21:49:00,25.48,18.0,458.64
S78665,C5512,89,2024-10-03 08:53:00,25.48,13.5,343.98
S78666,C5512,41,2024-10-22 16:54:00,25.48,22.5,573.3
S78667,C5512,51,2024-09-12 12:58:00,25.48,22.5,573.3
S78668,C5512,138,2024-10-04 14:00:00,25.48,18.0,458.64
S78669,C5512,164,2024-08-31 15:57:00,25.48,13.5,343.98
S78670,C5512,197,2024-09-16 09:59:00,25.48,18.0,458.64
S78671,C5512,93,2024-10-22 21:46:00,25.48,22.5,573.3
S78672,C5512,189,2024-08-13 14:20:00,25.48,22.5,573.3
S78673,C5512,51,2024-09-13 18:20:00,25.48,22.5,573.3
S78674,C5512,188,2024-08-29 10:20:00,19.576335,18.0,352.37403
S78675,C5512,36,2024-09-25 14:40:00,19.770694,18.0,355.872492
S78676,C5512,76,2024-09-26 13:57:00,25.48,18.0,458.64
S78677,C5512,157,2024-10-27 22:02:00,25.48,22.5,573.3
S78678,C5512,118,2024-09-18 19:57:00,23.915064,13.5,322.853364
S78679,C5512,157,2024-09-27 01:53:00,25.48,22.5,573.3
S78680,C5512,109,2024-08-22 16:06:00,25.48,13.5,343.98
S78681,C5512,87,2024-10-13 02:55:00,25.48,13.5,343.98
S78682,C5512,147,2024-08-25 16:49:00,18.504857,18.0,333.087426
S78683,C5512,97,2024-09-28 15:41:00,25.48,18.0,458.64
S78684,C5513,26,2024-08-26 14:19:00,18.13,18.0,326.34
S78685,C5513,92,2024-11-06 12:45:00,18.13,18.0,326.34
S78686,C5513,88,2024-10-03 03:50:00,18.13,22.5,407.925
S78687,C5513,51,2024-08-24 14:56:00,18.13,22.5,407.925
S78688,C5513,144,2024-09-12 13:22:00,18.13,18.0,326.34
S78689,C5513,152,2024-10-17 08:04:00,18.13,18.0,326.34
S78690,C5513,26,2024-08-27 22:51:00,18.13,18.0,326.34
S78691,C5513,92,2024-11-06 02:55:00,18.13,18.0,326.34
S78692,C5513,93,2024-08-18 15:26:00,18.13,22.5,407.925
S78693,C5513,24,2024-09-13 08:46:00,18.13,13.5,244.755
S78694,C5513,98,2024-08-16 14:20:00,18.13,22.5,407.925
S78695,C5513,25,2024-09-29 18:55:00,18.13,13.5,244.755
S78696,C5513,130,2024-09-11 03:02:00,18.13,22.5,407.925
S78697,C5513,174,2024-09-23 19:46:00,18.13,18.0,326.34
S78698,C5513,181,2024-10-06 14:12:00,18.13,18.0,326.34
S78699,C5513,50,2024-10-31 14:19:00,18.13,18.0,326.34
S78700,C5513,23,2024-09-22 21:36:00,18.13,22.5,407.925
S78701,C5513,87,2024-10-26 14:08:00,18.13,13.5,244.755
S78702,C5514,41,2024-08-22 10:29:00,32.093086,22.5,722.094435
S78703,C5514,189,2024-10-29 08:37:00,38.612,22.5,868.77
S78704,C5514,60,2024-09-01 18:41:00,28.222214,18.0,507.999852
S78705,C5514,23,2024-10-07 08:10:00,30.349697,22.5,682.868182
S78706,C5514,87,2024-09-12 18:50:00,32.60312,13.5,440.14212
S78707,C5514,51,2024-09-02 17:38:00,24.432591,22.5,549.733297
S78708,C5514,8,2024-09-26 08:53:00,21.926296,18.0,394.673328
S78709,C5514,118,2024-10-01 10:14:00,31.737241,13.5,428.452754
S78710,C5514,186,2024-10-13 12:18:00,30.443159,13.5,410.982647
S78711,C5514,76,2024-08-17 01:47:00,38.612,18.0,695.016
S78712,C5514,147,2024-09-29 19:44:00,28.645419,18.0,515.617542
S78713,C5514,57,2024-09-15 07:01:00,32.376276,18.0,582.772968
S78714,C5514,185,2024-08-20 15:46:00,23.670259,13.5,319.548496
S78715,C5514,57,2024-09-23 12:01:00,27.115658,18.0,488.081844
S78716,C5514,8,2024-10-16 08:30:00,38.612,18.0,695.016
S78717,C5515,12,2024-09-13 18:24:00,12.970059,18.0,233.461062
S78718,C5515,144,2024-08-15 08:39:00,19.6,18.0,352.8
S78719,C5515,152,2024-10-11 22:42:00,19.6,18.0,352.8
S78720,C5515,108,2024-11-04 13:33:00,17.357679,18.0,312.438222
S78721,C5515,182,2024-10-25 11:27:00,13.68729,18.0,246.37122
S78722,C5515,50,2024-10-29 09:21:00,19.6,18.0,352.8
S78723,C5515,26,2024-09-01 11:04:00,19.6,18.0,352.8
S78724,C5515,93,2024-10-25 16:28:00,17.880208,22.5,402.30468
S78725,C5515,56,2024-10-04 09:11:00,19.6,18.0,352.8
S78726,C5515,97,2024-08-22 19:07:00,15.541999,18.0,279.755982
S78727,C5515,185,2024-09-05 13:05:00,15.499014,13.5,209.236689
S78728,C5515,9,2024-08-17 17:52:00,18.036915,13.5,243.498353
S78729,C5516,27,2024-10-04 08:24:00,17.925529,22.5,403.324403
S78730,C5516,29,2024-09-14 01:22:00,12.6663,18.0,227.9934
S78731,C5516,147,2024-11-04 14:39:00,15.438041,18.0,277.884738
S78732,C5516,97,2024-08-11 15:22:00,13.119715,18.0,236.15487
S78733,C5517,182,2024-11-03 11:22:00,21.345786,18.0,384.224148
S78734,C5517,109,2024-10-21 09:16:00,19.860375,13.5,268.115063
S78735,C5517,56,2024-10-01 12:22:00,19.776622,18.0,355.979196
S78736,C5517,76,2024-10-18 11:55:00,6.483481,18.0,116.702658
S78737,C5517,190,2024-10-20 19:31:00,13.251975,18.0,238.53555
S78738,C5517,189,2024-09-19 08:11:00,19.300685,22.5,434.265413
S78739,C5517,25,2024-08-16 11:20:00,21.56,13.5,291.06
S78740,C5517,188,2024-10-11 15:10:00,19.584097,18.0,352.513746
S78741,C5517,144,2024-09-16 23:48:00,20.691618,18.0,372.449124
S78742,C5517,72,2024-09-07 19:46:00,20.217301,22.5,454.889273
S78743,C5517,93,2024-09-01 15:49:00,19.812472,22.5,445.78062
S78744,C5517,51,2024-10-09 12:55:00,17.782984,22.5,400.11714
S78745,C5517,24,2024-10-08 07:05:00,14.107344,13.5,190.449144
S78746,C5517,142,2024-09-14 21:51:00,21.497065,13.5,290.210377
S78747,C5518,75,2024-10-31 23:22:00,15.68,13.5,211.68
S78748,C5518,68,2024-10-23 00:51:00,15.68,18.0,282.24
S78749,C5518,164,2024-08-30 15:28:00,15.68,13.5,211.68
S78750,C5518,186,2024-09-11 02:19:00,15.330251,13.5,206.958389
S78751,C5518,142,2024-10-17 06:37:00,15.68,13.5,211.68
S78752,C5518,108,2024-08-18 17:45:00,10.856383,18.0,195.414894
S78753,C5518,72,2024-10-31 13:21:00,15.68,22.5,352.8
S78754,C5518,98,2024-09-19 13:09:00,15.68,22.5,352.8
S78755,C5518,29,2024-08-16 18:56:00,15.68,18.0,282.24
S78756,C5518,72,2024-11-02 07:41:00,15.68,22.5,352.8
S78757,C5518,76,2024-08-13 09:55:00,15.055746,18.0,271.003428
S78758,C5518,155,2024-09-20 16:41:00,15.68,13.5,211.68
S78759,C5518,180,2024-11-03 04:07:00,15.68,18.0,282.24
S78760,C5519,181,2024-11-03 14:25:00,21.56,18.0,388.08
S78761,C5519,144,2024-08-20 20:11:00,17.163106,18.0,308.935908
S78762,C5519,72,2024-09-28 07:20:00,13.262439,22.5,298.404877
S78763,C5519,142,2024-09-20 16:12:00,7.873457,13.5,106.291669
S78764,C5519,71,2024-08-23 08:55:00,21.56,13.5,291.06
S78765,C5519,8,2024-09-20 05:40:00,19.151627,18.0,344.729286
S78766,C5519,97,2024-09-17 11:34:00,17.955192,18.0,323.193456
S78767,C5519,157,2024-09-18 12:53:00,14.403195,22.5,324.071888
S78768,C5519,26,2024-10-18 19:34:00,21.098947,18.0,379.781046
S78769,C5519,76,2024-08-24 18:52:00,17.937018,18.0,322.866324
S78770,C5519,68,2024-10-20 11:28:00,18.358901,18.0,330.460218
S78771,C5519,186,2024-09-25 09:22:00,10.736594,13.5,144.944019
S78772,C5519,72,2024-08-29 19:01:00,21.56,22.5,485.1
S78773,C5519,27,2024-10-04 19:17:00,17.095913,22.5,384.658042
S78774,C5519,188,2024-08-11 01:33:00,17.102763,18.0,307.849734
S78775,C5519,23,2024-10-02 18:31:00,18.33197,22.5,412.469325
S78776,C5520,40,2024-11-05 12:34:00,61.246108,13.5,826.822458
S78777,C5520,92,2024-08-28 08:18:00,54.29477,18.0,977.30586
S78778,C5520,40,2024-09-10 13:39:00,58.423762,13.5,788.720787
S78779,C5520,24,2024-08-13 11:33:00,41.474189,13.5,559.901551
S78780,C5520,109,2024-08-24 17:31:00,53.756028,13.5,725.706378
S78781,C5520,186,2024-10-23 08:31:00,56.765056,13.5,766.328256
S78782,C5520,32,2024-10-10 18:33:00,52.533616,13.5,709.203816
S78783,C5520,51,2024-09-29 19:34:00,66.900303,22.5,1505.256817
S78784,C5520,57,2024-09-10 18:15:00,50.681513,18.0,912.267234
S78785,C5520,140,2024-09-18 13:32:00,62.041767,18.0,1116.751806
S78786,C5520,182,2024-10-21 16:35:00,54.132268,18.0,974.380824
S78787,C5520,29,2024-10-06 11:26:00,60.440064,18.0,1087.921152
S78788,C5520,189,2024-08-12 17:36:00,65.101471,22.5,1464.783098
S78789,C5520,12,2024-10-14 03:16:00,61.125337,18.0,1100.256066
S78790,C5521,72,2024-08-26 12:04:00,11.76,22.5,264.6
S78791,C5521,115,2024-11-02 14:04:00,11.76,13.5,158.76
S78792,C5521,186,2024-10-12 11:13:00,11.76,13.5,158.76
S78793,C5521,40,2024-10-31 10:45:00,11.76,13.5,158.76
S78794,C5521,140,2024-08-13 10:11:00,11.76,18.0,211.68
S78795,C5521,188,2024-09-14 16:54:00,11.76,18.0,211.68
S78796,C5521,7,2024-08-12 16:02:00,11.76,18.0,211.68
S78797,C5521,138,2024-09-24 11:38:00,11.76,18.0,211.68
S78798,C5521,88,2024-10-14 12:58:00,11.76,22.5,264.6
S78799,C5521,63,2024-10-10 16:36:00,11.76,13.5,158.76
S78800,C5521,68,2024-09-17 10:01:00,11.76,18.0,211.68
S78801,C5521,29,2024-09-13 10:05:00,11.76,18.0,211.68
S78802,C5521,168,2024-11-05 02:38:00,4.513701,22.5,101.558273
S78803,C5522,59,2024-08-11 20:50:00,27.043093,13.5,365.081755
S78804,C5522,130,2024-11-05 15:07:00,27.281818,22.5,613.840905
S78805,C5522,60,2024-09-30 17:48:00,28.616,18.0,515.088
S78806,C5522,140,2024-11-07 08:58:00,28.616,18.0,515.088
S78807,C5522,87,2024-08-14 19:09:00,28.616,13.5,386.316
S78808,C5522,76,2024-10-18 10:00:00,20.615864,18.0,371.085552
S78809,C5522,51,2024-10-12 23:27:00,28.616,22.5,643.86
S78810,C5523,92,2024-08-26 08:43:00,21.07,18.0,379.26
S78811,C5523,24,2024-09-14 10:25:00,20.769658,13.5,280.390383
S78812,C5523,72,2024-09-24 12:05:00,14.765794,22.5,332.230365
S78813,C5523,190,2024-09-19 21:55:00,18.694885,18.0,336.50793
S78814,C5523,76,2024-10-13 13:44:00,18.370488,18.0,330.668784
S78815,C5523,144,2024-11-07 17:45:00,17.075615,18.0,307.36107
S78816,C5523,155,2024-09-27 03:24:00,21.07,13.5,284.445
S78817,C5523,51,2024-10-18 22:35:00,21.07,22.5,474.075
S78818,C5523,186,2024-09-30 19:44:00,16.010088,13.5,216.136188
S78819,C5523,59,2024-10-21 16:22:00,18.518032,13.5,249.993432
S78820,C5523,174,2024-08-13 01:55:00,12.967968,18.0,233.423424
S78821,C5524,24,2024-08-31 18:22:00,53.920285,13.5,727.923847
S78822,C5524,115,2024-09-25 08:20:00,49.590804,13.5,669.475854
S78823,C5524,36,2024-08-24 20:14:00,67.80798,18.0,1220.54364
S78824,C5524,180,2024-10-13 04:56:00,67.870599,18.0,1221.670782
S78825,C5524,197,2024-09-18 16:20:00,48.422631,18.0,871.607358
S78826,C5524,182,2024-10-30 12:17:00,52.92984,18.0,952.73712
S78827,C5524,26,2024-10-28 15:45:00,48.828137,18.0,878.906466
S78828,C5524,164,2024-10-22 15:47:00,57.095243,13.5,770.785781
S78829,C5524,26,2024-09-05 10:09:00,61.280954,18.0,1103.057172
S78830,C5524,68,2024-10-30 23:10:00,49.497856,18.0,890.961408
S78831,C5524,196,2024-09-29 19:10:00,50.551332,13.5,682.442982
S78832,C5524,109,2024-10-17 08:53:00,67.678212,13.5,913.655862
S78833,C5524,25,2024-10-19 13:25:00,53.452064,13.5,721.602864
S78834,C5524,115,2024-10-02 07:19:00,46.473321,13.5,627.389834
S78835,C5524,174,2024-11-04 20:58:00,58.714236,18.0,1056.856248
S78836,C5524,186,2024-08-27 10:56:00,47.894201,13.5,646.571713
S78837,C5525,57,2024-09-06 15:12:00,16.954,18.0,305.172
S78838,C5525,18,2024-10-09 18:15:00,16.954,18.0,305.172
S78839,C5525,36,2024-10-26 05:19:00,16.954,18.0,305.172
S78840,C5525,108,2024-10-16 09:59:00,16.954,18.0,305.172
S78841,C5525,9,2024-10-12 17:03:00,16.954,13.5,228.879
S78842,C5525,164,2024-10-23 15:39:00,16.954,13.5,228.879
S78843,C5525,189,2024-09-17 10:23:00,16.954,22.5,381.465
S78844,C5525,27,2024-09-28 12:05:00,16.954,22.5,381.465
S78845,C5525,56,2024-08-22 00:18:00,16.954,18.0,305.172
S78846,C5525,115,2024-08-24 08:18:00,16.954,13.5,228.879
S78847,C5525,18,2024-11-06 23:49:00,16.954,18.0,305.172
S78848,C5525,71,2024-10-07 11:52:00,16.954,13.5,228.879
S78849,C5525,147,2024-09-14 19:44:00,16.954,18.0,305.172
S78850,C5525,140,2024-10-14 14:32:00,16.954,18.0,305.172
S78851,C5525,29,2024-11-07 01:14:00,16.954,18.0,305.172
S78852,C5525,147,2024-09-17 12:39:00,16.954,18.0,305.172
S78853,C5525,68,2024-10-18 10:28:00,16.954,18.0,305.172
S78854,C5525,7,2024-09-01 08:24:00,16.954,18.0,305.172
S78855,C5525,168,2024-08-16 19:58:00,16.954,22.5,381.465
S78856,C5525,26,2024-09-25 21:17:00,16.954,18.0,305.172
S78857,C5525,18,2024-09-30 09:50:00,16.954,18.0,305.172
S78858,C5526,164,2024-10-05 15:47:00,29.237526,13.5,394.706601
S78859,C5526,23,2024-10-11 13:16:00,27.598893,22.5,620.975092
S78860,C5526,89,2024-09-23 02:07:00,33.905095,13.5,457.718783
S78861,C5526,181,2024-09-29 18:56:00,27.758734,18.0,499.657212
S78862,C5526,7,2024-10-25 02:52:00,29.198613,18.0,525.575034
S78863,C5526,186,2024-09-15 02:18:00,25.755686,13.5,347.701761
S78864,C5526,23,2024-08-30 23:16:00,32.969338,22.5,741.810105
S78865,C5526,197,2024-10-31 04:16:00,25.658312,18.0,461.849616
S78866,C5526,138,2024-10-19 08:03:00,21.292736,18.0,383.269248
S78867,C5526,51,2024-10-05 18:36:00,37.125387,22.5,835.321208
S78868,C5526,157,2024-08-18 12:06:00,27.792905,22.5,625.340362
S78869,C5526,190,2024-09-16 11:59:00,26.222801,18.0,472.010418
S78870,C5526,9,2024-10-29 08:50:00,29.957402,13.5,404.424927
S78871,C5526,2,2024-09-18 21:04:00,21.104469,18.0,379.880442
S78872,C5527,181,2024-08-12 05:06:00,18.13,18.0,326.34
S78873,C5527,180,2024-08-15 12:10:00,18.13,18.0,326.34
S78874,C5527,88,2024-10-28 15:55:00,18.13,22.5,407.925
S78875,C5527,71,2024-11-02 18:33:00,18.13,13.5,244.755
S78876,C5527,182,2024-09-15 14:42:00,18.13,18.0,326.34
S78877,C5527,68,2024-10-23 03:38:00,18.13,18.0,326.34
S78878,C5527,157,2024-09-06 09:09:00,18.13,22.5,407.925
S78879,C5527,174,2024-08-11 09:56:00,18.13,18.0,326.34
S78880,C5527,36,2024-10-19 16:14:00,18.13,18.0,326.34
S78881,C5527,93,2024-10-08 05:25:00,18.13,22.5,407.925
S78882,C5527,26,2024-10-04 12:53:00,18.13,18.0,326.34
S78883,C5527,12,2024-09-30 06:41:00,18.13,18.0,326.34
S78884,C5527,188,2024-10-05 13:49:00,18.13,18.0,326.34
S78885,C5527,7,2024-09-11 09:39:00,18.13,18.0,326.34
S78886,C5527,93,2024-10-01 01:41:00,18.13,22.5,407.925
S78887,C5527,88,2024-10-18 15:28:00,18.13,22.5,407.925
S78888,C5528,26,2024-10-28 15:30:00,10.920011,18.0,196.560198
S78889,C5528,40,2024-08-27 15:19:00,23.360254,13.5,315.363429
S78890,C5528,190,2024-11-01 07:30:00,17.345633,18.0,312.221394
S78891,C5528,59,2024-08-13 12:06:00,14.132901,13.5,190.794163
S78892,C5528,152,2024-08-25 00:50:00,10.548469,18.0,189.872442
S78893,C5528,58,2024-08-12 14:46:00,19.966249,13.5,269.544362
S78894,C5528,168,2024-08-11 08:08:00,11.278789,22.5,253.772752
S78895,C5528,147,2024-10-25 18:35:00,15.468272,18.0,278.428896
S78896,C5528,118,2024-10-17 14:33:00,21.487914,13.5,290.086839
S78897,C5528,190,2024-10-15 08:24:00,17.103418,18.0,307.861524
S78898,C5528,75,2024-09-20 14:08:00,15.766803,13.5,212.85184
S78899,C5528,59,2024-10-05 10:49:00,17.655892,13.5,238.354542
S78900,C5528,174,2024-08-28 13:18:00,22.097493,18.0,397.754874
S78901,C5528,138,2024-09-27 10:58:00,16.01637,18.0,288.29466
S78902,C5528,40,2024-10-21 09:57:00,18.420617,13.5,248.678329
S78903,C5528,58,2024-09-25 12:52:00,21.00311,13.5,283.541985
S78904,C5528,118,2024-08-24 09:28:00,15.252462,13.5,205.908237
S78905,C5528,89,2024-10-06 08:16:00,15.549866,13.5,209.923191
S78906,C5529,197,2024-10-19 12:12:00,29.596,18.0,532.728
S78907,C5529,144,2024-09-06 01:08:00,29.596,18.0,532.728
S78908,C5529,87,2024-08-13 18:26:00,29.596,13.5,399.546
S78909,C5529,51,2024-10-07 15:36:00,26.429399,22.5,594.661478
S78910,C5529,174,2024-08-23 08:42:00,27.407977,18.0,493.343586
S78911,C5529,7,2024-09-22 19:35:00,28.337087,18.0,510.067566
S78912,C5529,51,2024-10-31 13:20:00,23.33749,22.5,525.093525
S78913,C5529,32,2024-09-03 12:22:00,28.263617,13.5,381.55883
S78914,C5529,75,2024-10-02 07:33:00,29.596,13.5,399.546
S78915,C5529,174,2024-08-23 14:56:00,24.894834,18.0,448.107012
S78916,C5529,88,2024-09-27 23:28:00,29.596,22.5,665.91
S78917,C5530,26,2024-08-16 14:07:00,53.774101,18.0,967.933818
S78918,C5530,182,2024-09-21 09:13:00,48.983469,18.0,881.702442
S78919,C5530,174,2024-11-06 11:00:00,51.222225,18.0,922.00005
S78920,C5530,189,2024-09-01 16:40:00,50.84818,22.5,1144.08405
S78921,C5530,186,2024-08-19 08:32:00,53.455263,13.5,721.646051
S78922,C5530,40,2024-09-29 10:24:00,54.188473,13.5,731.544385
S78923,C5530,23,2024-08-22 14:18:00,56.759106,22.5,1277.079885
S78924,C5530,27,2024-09-13 13:17:00,65.17,22.5,1466.325
S78925,C5530,151,2024-09-04 18:05:00,39.597823,18.0,712.760814
S78926,C5530,68,2024-09-19 22:59:00,46.519953,18.0,837.359154
S78927,C5530,186,2024-10-09 18:02:00,62.13404,13.5,838.80954
S78928,C5530,51,2024-10-17 14:28:00,63.085366,22.5,1419.420735
S78929,C5530,144,2024-10-04 10:14:00,55.549368,18.0,999.888624
S78930,C5530,29,2024-09-11 17:57:00,48.406347,18.0,871.314246
S78931,C5530,87,2024-10-30 02:49:00,36.423082,13.5,491.711607
S78932,C5530,168,2024-09-19 05:09:00,57.478526,22.5,1293.266835
S78933,C5531,51,2024-09-11 18:14:00,22.40271,22.5,504.060975
S78934,C5531,118,2024-08-11 10:38:00,23.498421,13.5,317.228683
S78935,C5531,196,2024-09-25 13:18:00,15.896676,13.5,214.605126
S78936,C5531,108,2024-09-13 00:53:00,18.968691,18.0,341.436438
S78937,C5531,97,2024-09-01 17:00:00,18.104462,18.0,325.880316
S78938,C5531,68,2024-08-29 17:55:00,12.284191,18.0,221.115438
S78939,C5531,26,2024-10-30 17:45:00,18.890837,18.0,340.035066
S78940,C5531,57,2024-08-19 02:20:00,10.108402,18.0,181.951236
S78941,C5531,115,2024-09-22 19:14:00,16.925836,13.5,228.498786
S78942,C5531,58,2024-10-10 16:57:00,21.247465,13.5,286.840778
S78943,C5531,51,2024-10-06 17:03:00,22.387404,22.5,503.71659
S78944,C5532,58,2024-10-04 12:21:00,29.27397,13.5,395.198595
S78945,C5532,97,2024-09-27 05:09:00,29.596,18.0,532.728
S78946,C5532,140,2024-09-10 03:55:00,27.559775,18.0,496.07595
S78947,C5532,23,2024-10-02 18:59:00,22.593595,22.5,508.355887
S78948,C5532,56,2024-09-14 18:21:00,29.596,18.0,532.728
S78949,C5532,155,2024-08-14 15:03:00,29.596,13.5,399.546
S78950,C5532,168,2024-08-23 15:34:00,23.537181,22.5,529.586572
S78951,C5532,188,2024-10-05 07:42:00,29.558273,18.0,532.048914
S78952,C5532,140,2024-08-12 18:56:00,28.044795,18.0,504.80631
S78953,C5532,186,2024-10-27 13:26:00,29.596,13.5,399.546
S78954,C5532,29,2024-09-10 16:16:00,29.596,18.0,532.728
S78955,C5532,115,2024-10-07 15:11:00,26.021689,13.5,351.292801
S78956,C5532,68,2024-11-01 11:40:00,29.596,18.0,532.728
S78957,C5532,18,2024-08-15 19:07:00,26.778524,18.0,482.013432
S78958,C5532,72,2024-09-12 00:14:00,29.596,22.5,665.91
S78959,C5532,58,2024-10-14 01:35:00,26.858552,13.5,362.590452
S78960,C5532,40,2024-09-24 10:33:00,25.736368,13.5,347.440968
S78961,C5532,142,2024-08-23 18:37:00,24.150795,13.5,326.035732
S78962,C5533,40,2024-10-04 10:33:00,19.6,13.5,264.6
S78963,C5533,25,2024-10-09 11:26:00,18.880748,13.5,254.890098
S78964,C5533,36,2024-09-27 15:28:00,15.003253,18.0,270.058554
S78965,C5533,196,2024-09-17 01:42:00,14.95445,13.5,201.885075
S78966,C5533,29,2024-09-30 21:04:00,19.6,18.0,352.8
S78967,C5533,142,2024-10-02 14:48:00,19.6,13.5,264.6
S78968,C5533,76,2024-11-05 15:21:00,18.07722,18.0,325.38996
S78969,C5533,51,2024-08-29 03:21:00,19.6,22.5,441.0
S78970,C5533,174,2024-11-07 12:38:00,16.448732,18.0,296.077176
S78971,C5533,174,2024-08-24 14:05:00,18.13882,18.0,326.49876
S78972,C5533,59,2024-10-11 12:20:00,19.6,13.5,264.6
S78973,C5533,197,2024-09-15 16:25:00,18.343736,18.0,330.187248
S78974,C5533,29,2024-08-18 01:20:00,13.449497,18.0,242.090946
S78975,C5533,89,2024-10-14 11:47:00,15.368179,13.5,207.470416
S78976,C5533,92,2024-08-18 08:18:00,19.119517,18.0,344.151306
S78977,C5534,92,2024-08-21 14:16:00,20.549721,18.0,369.894978
S78978,C5534,93,2024-08-23 16:00:00,21.07,22.5,474.075
S78979,C5534,24,2024-09-23 18:31:00,14.376623,13.5,194.084411
S78980,C5534,21,2024-11-05 02:38:00,19.810194,22.5,445.729365
S78981,C5534,60,2024-10-12 13:16:00,14.27933,18.0,257.02794
S78982,C5534,174,2024-10-28 19:02:00,13.700176,18.0,246.603168
S78983,C5534,138,2024-08-22 15:08:00,18.865873,18.0,339.585714
S78984,C5534,92,2024-10-09 16:14:00,13.414215,18.0,241.45587
S78985,C5534,63,2024-09-13 00:40:00,17.388296,13.5,234.741996
S78986,C5534,75,2024-10-18 13:33:00,16.935993,13.5,228.635906
S78987,C5534,196,2024-09-08 17:11:00,14.894673,13.5,201.078085
S78988,C5534,115,2024-09-08 03:53:00,21.07,13.5,284.445
S78989,C5534,26,2024-11-06 00:06:00,16.510512,18.0,297.189216
S78990,C5534,50,2024-09-23 20:50:00,16.730555,18.0,301.14999
S78991,C5534,142,2024-08-23 10:27:00,14.565165,13.5,196.629728
S78992,C5535,186,2024-09-17 08:50:00,21.56,13.5,291.06
S78993,C5535,152,2024-08-25 16:28:00,15.372519,18.0,276.705342
S78994,C5535,21,2024-09-05 01:29:00,15.515186,22.5,349.091685
S78995,C5535,189,2024-08-23 11:20:00,19.346892,22.5,435.30507
S78996,C5535,50,2024-09-08 18:10:00,18.790652,18.0,338.231736
S78997,C5535,180,2024-09-15 12:54:00,14.25086,18.0,256.51548
S78998,C5535,97,2024-08-12 10:49:00,6.855065,18.0,123.39117
S78999,C5535,8,2024-09-22 22:42:00,20.414978,18.0,367.469604
S79000,C5535,115,2024-08-26 17:49:00,14.496069,13.5,195.696932
S79001,C5535,2,2024-10-30 17:59:00,20.075524,18.0,361.359432
S79002,C5535,92,2024-09-08 15:24:00,18.063353,18.0,325.140354
S79003,C5536,7,2024-10-03 20:30:00,15.68,18.0,282.24
S79004,C5536,87,2024-10-27 08:44:00,15.68,13.5,211.68
S79005,C5536,174,2024-08-20 14:53:00,15.68,18.0,282.24
S79006,C5536,25,2024-08-25 18:02:00,12.510806,13.5,168.895881
S79007,C5536,138,2024-10-20 07:41:00,15.553985,18.0,279.97173
S79008,C5536,71,2024-10-01 00:32:00,12.308158,13.5,166.160133
S79009,C5536,98,2024-11-04 11:48:00,14.598159,22.5,328.458577
S79010,C5536,51,2024-09-20 19:10:00,13.830763,22.5,311.192167
S79011,C5536,24,2024-09-19 05:43:00,15.68,13.5,211.68
